s1,s2,s3,s4,s5,total,obtained,percentage,grade
76,77,74,72,77,500,376,75.2,B
75,78,76,71,71,500,371,74.2,B
75,75,77,72,73,500,372,74.4,B
72,74,71,72,76,500,365,73.0,B
78,77,78,70,75,500,378,75.6,B
71,78,77,75,74,500,375,75.0,B
70,76,70,76,75,500,367,73.4,B
78,76,77,72,72,500,375,75.0,B
77,77,78,75,72,500,379,75.8,B
76,74,74,72,75,500,371,74.2,B
77,78,77,78,76,500,386,77.2,B
73,76,76,77,74,500,376,75.2,B
77,74,75,77,73,500,376,75.2,B
71,77,72,78,78,500,376,75.2,B
70,71,76,78,70,500,365,73.0,B
70,71,72,74,76,500,363,72.6,B
71,74,71,75,72,500,363,72.6,B
72,70,75,78,75,500,370,74.0,B
78,77,70,72,76,500,373,74.6,B
70,78,73,78,72,500,371,74.2,B
74,71,74,72,72,500,363,72.6,B
72,71,70,75,77,500,365,73.0,B
76,70,76,75,77,500,374,74.8,B
77,73,71,77,78,500,376,75.2,B
72,73,76,73,78,500,372,74.4,B
73,70,71,73,75,500,362,72.39999999999999,B
72,78,73,78,70,500,371,74.2,B
76,78,74,72,73,500,373,74.6,B
74,70,78,77,74,500,373,74.6,B
76,78,76,72,73,500,375,75.0,B
74,71,71,71,78,500,365,73.0,B
73,74,71,74,71,500,363,72.6,B
74,76,71,78,78,500,377,75.4,B
74,71,73,77,78,500,373,74.6,B
74,73,73,78,74,500,372,74.4,B
77,72,70,78,72,500,369,73.8,B
71,76,77,78,70,500,372,74.4,B
75,72,74,77,72,500,370,74.0,B
77,78,75,71,77,500,378,75.6,B
78,75,74,72,70,500,369,73.8,B
72,76,70,71,71,500,360,72.0,B
78,75,77,75,74,500,379,75.8,B
70,72,71,78,75,500,366,73.2,B
71,70,73,74,76,500,364,72.8,B
71,72,76,72,77,500,368,73.6,B
70,76,76,71,70,500,363,72.6,B
73,73,75,73,77,500,371,74.2,B
78,72,75,74,72,500,371,74.2,B
77,76,72,76,77,500,378,75.6,B
74,77,72,70,71,500,364,72.8,B
71,76,73,70,71,500,361,72.2,B
74,77,71,71,73,500,366,73.2,B
71,76,74,72,77,500,370,74.0,B
77,70,77,78,74,500,376,75.2,B
70,75,72,71,73,500,361,72.2,B
70,75,73,78,70,500,366,73.2,B
72,77,73,72,77,500,371,74.2,B
75,77,71,71,73,500,367,73.4,B
76,72,74,70,78,500,370,74.0,B
78,77,70,71,75,500,371,74.2,B
73,72,78,75,78,500,376,75.2,B
73,70,78,76,76,500,373,74.6,B
72,71,77,76,71,500,367,73.4,B
78,77,73,76,75,500,379,75.8,B
75,71,74,75,77,500,372,74.4,B
78,76,76,73,77,500,380,76.0,B
77,74,77,73,73,500,374,74.8,B
76,74,70,74,76,500,370,74.0,B
73,78,71,73,76,500,371,74.2,B
71,78,78,74,76,500,377,75.4,B
73,73,77,73,75,500,371,74.2,B
78,70,75,74,73,500,370,74.0,B
72,78,76,70,73,500,369,73.8,B
78,73,70,78,72,500,371,74.2,B
71,74,76,71,78,500,370,74.0,B
71,77,72,78,76,500,374,74.8,B
73,78,77,74,74,500,376,75.2,B
72,70,70,70,74,500,356,71.2,B
72,70,78,70,72,500,362,72.39999999999999,B
74,74,78,71,77,500,374,74.8,B
75,78,70,78,70,500,371,74.2,B
78,77,73,73,78,500,379,75.8,B
77,74,77,74,71,500,373,74.6,B
74,74,73,70,77,500,368,73.6,B
73,73,73,71,75,500,365,73.0,B
71,76,75,71,73,500,366,73.2,B
74,71,70,72,74,500,361,72.2,B
76,72,76,77,73,500,374,74.8,B
70,70,74,75,73,500,362,72.39999999999999,B
77,70,75,75,75,500,372,74.4,B
78,73,78,73,77,500,379,75.8,B
75,72,76,70,71,500,364,72.8,B
72,74,78,78,75,500,377,75.4,B
74,74,72,78,70,500,368,73.6,B
77,73,75,76,70,500,371,74.2,B
73,72,74,75,76,500,370,74.0,B
70,78,78,73,70,500,369,73.8,B
75,78,76,70,75,500,374,74.8,B
72,78,71,77,70,500,368,73.6,B
74,75,78,73,75,500,375,75.0,B
75,76,75,72,77,500,375,75.0,B
70,70,71,70,73,500,354,70.8,B
75,76,74,77,70,500,372,74.4,B
71,78,76,76,76,500,377,75.4,B
74,77,74,72,73,500,370,74.0,B
75,73,72,70,73,500,363,72.6,B
72,72,77,76,75,500,372,74.4,B
72,73,72,75,76,500,368,73.6,B
76,77,77,78,74,500,382,76.4,B
72,71,77,72,70,500,362,72.39999999999999,B
78,76,78,77,78,500,387,77.4,B
72,75,70,75,70,500,362,72.39999999999999,B
78,76,71,76,76,500,377,75.4,B
78,76,78,78,74,500,384,76.8,B
76,73,75,77,73,500,374,74.8,B
72,70,74,77,76,500,369,73.8,B
78,71,75,75,77,500,376,75.2,B
73,71,73,78,73,500,368,73.6,B
71,74,74,76,73,500,368,73.6,B
75,77,72,73,72,500,369,73.8,B
76,76,72,76,76,500,376,75.2,B
71,77,78,74,73,500,373,74.6,B
74,77,75,74,78,500,378,75.6,B
72,76,76,72,70,500,366,73.2,B
71,78,78,78,77,500,382,76.4,B
77,77,72,70,73,500,369,73.8,B
77,70,74,76,71,500,368,73.6,B
73,73,78,76,77,500,377,75.4,B
75,72,75,74,75,500,371,74.2,B
75,74,72,71,71,500,363,72.6,B
73,70,76,75,76,500,370,74.0,B
78,75,74,70,73,500,370,74.0,B
70,77,72,72,74,500,365,73.0,B
74,76,75,75,72,500,372,74.4,B
74,72,74,71,70,500,361,72.2,B
75,76,72,74,70,500,367,73.4,B
72,74,76,75,74,500,371,74.2,B
70,76,70,71,76,500,363,72.6,B
78,71,70,70,72,500,361,72.2,B
77,71,70,74,70,500,362,72.39999999999999,B
71,70,74,72,73,500,360,72.0,B
71,71,73,76,78,500,369,73.8,B
77,73,76,72,70,500,368,73.6,B
76,77,75,75,75,500,378,75.6,B
75,72,72,72,71,500,362,72.39999999999999,B
76,76,73,73,74,500,372,74.4,B
73,75,74,71,73,500,366,73.2,B
72,72,72,74,77,500,367,73.4,B
76,76,71,73,74,500,370,74.0,B
74,76,78,78,74,500,380,76.0,B
76,70,73,77,78,500,374,74.8,B
75,73,73,75,77,500,373,74.6,B
75,70,75,73,75,500,368,73.6,B
71,71,78,74,72,500,366,73.2,B
74,78,70,73,75,500,370,74.0,B
71,74,77,78,75,500,375,75.0,B
72,72,70,71,70,500,355,71.0,B
70,72,74,70,78,500,364,72.8,B
74,77,76,72,72,500,371,74.2,B
72,71,71,71,76,500,361,72.2,B
76,70,73,73,75,500,367,73.4,B
78,78,76,77,76,500,385,77.0,B
71,70,72,77,72,500,362,72.39999999999999,B
77,71,70,75,77,500,370,74.0,B
77,78,75,70,72,500,372,74.4,B
71,71,73,77,71,500,363,72.6,B
71,78,71,75,71,500,366,73.2,B
70,74,77,77,71,500,369,73.8,B
72,77,78,73,72,500,372,74.4,B
73,74,73,74,75,500,369,73.8,B
75,71,73,71,73,500,363,72.6,B
78,73,74,70,72,500,367,73.4,B
71,77,72,70,77,500,367,73.4,B
76,75,73,76,72,500,372,74.4,B
72,71,76,77,77,500,373,74.6,B
72,71,71,74,72,500,360,72.0,B
74,77,77,72,71,500,371,74.2,B
75,72,77,70,74,500,368,73.6,B
74,78,78,74,74,500,378,75.6,B
70,70,74,78,75,500,367,73.4,B
72,75,76,72,70,500,365,73.0,B
75,72,70,75,73,500,365,73.0,B
75,76,75,72,74,500,372,74.4,B
76,73,77,75,72,500,373,74.6,B
74,74,72,71,73,500,364,72.8,B
75,72,72,70,75,500,364,72.8,B
73,75,74,76,74,500,372,74.4,B
71,73,77,76,78,500,375,75.0,B
71,75,78,78,70,500,372,74.4,B
74,72,71,72,71,500,360,72.0,B
74,76,72,70,72,500,364,72.8,B
75,74,75,73,76,500,373,74.6,B
71,75,71,77,76,500,370,74.0,B
78,72,76,72,78,500,376,75.2,B
75,77,78,77,72,500,379,75.8,B
72,72,76,78,74,500,372,74.4,B
78,77,74,71,72,500,372,74.4,B
78,78,72,74,78,500,380,76.0,B
78,70,78,77,78,500,381,76.2,B
78,70,76,76,71,500,371,74.2,B
77,78,72,71,75,500,373,74.6,B
76,72,71,73,78,500,370,74.0,B
70,78,72,71,71,500,362,72.39999999999999,B
70,75,76,75,77,500,373,74.6,B
70,72,72,78,78,500,370,74.0,B
77,71,75,75,72,500,370,74.0,B
71,70,78,76,71,500,366,73.2,B
77,75,71,74,78,500,375,75.0,B
77,72,73,73,74,500,369,73.8,B
72,75,72,76,73,500,368,73.6,B
73,75,75,73,74,500,370,74.0,B
73,75,76,77,74,500,375,75.0,B
77,71,73,74,73,500,368,73.6,B
73,70,78,73,71,500,365,73.0,B
75,75,78,77,77,500,382,76.4,B
76,70,73,76,77,500,372,74.4,B
71,72,72,73,78,500,366,73.2,B
77,74,72,77,76,500,376,75.2,B
72,76,78,71,75,500,372,74.4,B
77,75,76,73,75,500,376,75.2,B
76,75,74,73,71,500,369,73.8,B
75,75,76,73,77,500,376,75.2,B
74,77,74,76,77,500,378,75.6,B
71,70,74,70,75,500,360,72.0,B
70,71,78,78,71,500,368,73.6,B
77,70,76,70,75,500,368,73.6,B
77,74,71,73,75,500,370,74.0,B
74,71,74,73,77,500,369,73.8,B
72,75,78,77,76,500,378,75.6,B
73,74,76,75,75,500,373,74.6,B
75,76,78,73,77,500,379,75.8,B
70,77,74,70,72,500,363,72.6,B
75,70,78,73,77,500,373,74.6,B
78,71,73,73,75,500,370,74.0,B
71,70,72,73,77,500,363,72.6,B
76,75,70,77,70,500,368,73.6,B
73,71,77,76,76,500,373,74.6,B
75,71,77,70,72,500,365,73.0,B
74,75,71,70,70,500,360,72.0,B
71,70,75,72,71,500,359,71.8,B
70,74,76,72,77,500,369,73.8,B
75,72,76,77,75,500,375,75.0,B
78,74,77,70,76,500,375,75.0,B
75,76,74,74,74,500,373,74.6,B
77,74,77,72,75,500,375,75.0,B
75,72,70,73,75,500,365,73.0,B
74,74,76,77,75,500,376,75.2,B
78,72,73,73,71,500,367,73.4,B
78,78,72,71,78,500,377,75.4,B
72,74,74,72,77,500,369,73.8,B
70,71,75,77,70,500,363,72.6,B
75,72,76,70,70,500,363,72.6,B
78,73,71,70,73,500,365,73.0,B
78,78,76,76,70,500,378,75.6,B
74,75,77,78,77,500,381,76.2,B
70,72,71,71,74,500,358,71.6,B
76,78,71,76,76,500,377,75.4,B
74,78,77,76,72,500,377,75.4,B
74,73,77,72,71,500,367,73.4,B
77,76,76,74,78,500,381,76.2,B
71,76,76,77,71,500,371,74.2,B
74,71,74,73,71,500,363,72.6,B
72,71,73,73,73,500,362,72.39999999999999,B
71,75,73,70,71,500,360,72.0,B
78,71,70,72,75,500,366,73.2,B
70,71,73,70,73,500,357,71.39999999999999,B
77,73,75,70,71,500,366,73.2,B
76,77,71,72,77,500,373,74.6,B
75,72,75,76,73,500,371,74.2,B
74,76,72,74,74,500,370,74.0,B
77,70,78,77,72,500,374,74.8,B
77,76,73,70,78,500,374,74.8,B
70,74,76,73,71,500,364,72.8,B
78,75,76,72,74,500,375,75.0,B
74,70,70,77,70,500,361,72.2,B
72,75,70,72,77,500,366,73.2,B
71,70,75,78,76,500,370,74.0,B
70,77,76,77,77,500,377,75.4,B
71,76,75,71,75,500,368,73.6,B
74,77,73,77,74,500,375,75.0,B
74,76,72,71,73,500,366,73.2,B
73,70,75,73,77,500,368,73.6,B
73,74,74,78,73,500,372,74.4,B
77,78,76,75,70,500,376,75.2,B
73,74,76,75,76,500,374,74.8,B
72,71,78,77,70,500,368,73.6,B
76,78,75,75,70,500,374,74.8,B
71,76,77,73,75,500,372,74.4,B
78,73,71,74,72,500,368,73.6,B
73,74,71,72,71,500,361,72.2,B
72,77,78,71,70,500,368,73.6,B
76,76,77,77,75,500,381,76.2,B
73,77,75,74,72,500,371,74.2,B
71,70,73,72,73,500,359,71.8,B
77,73,70,76,70,500,366,73.2,B
74,78,78,71,72,500,373,74.6,B
76,76,71,74,78,500,375,75.0,B
70,76,75,75,76,500,372,74.4,B
75,78,75,76,74,500,378,75.6,B
70,78,76,74,75,500,373,74.6,B
78,72,77,76,75,500,378,75.6,B
73,71,75,72,74,500,365,73.0,B
78,73,70,73,74,500,368,73.6,B
78,78,72,71,77,500,376,75.2,B
70,78,76,70,74,500,368,73.6,B
75,74,72,73,74,500,368,73.6,B
70,76,77,76,78,500,377,75.4,B
75,76,76,72,71,500,370,74.0,B
78,70,70,72,74,500,364,72.8,B
72,70,74,71,75,500,362,72.39999999999999,B
78,77,77,74,76,500,382,76.4,B
76,74,75,75,76,500,376,75.2,B
75,75,77,72,70,500,369,73.8,B
78,73,75,71,70,500,367,73.4,B
77,76,75,73,78,500,379,75.8,B
72,72,70,71,73,500,358,71.6,B
71,74,74,71,73,500,363,72.6,B
73,72,73,72,78,500,368,73.6,B
70,74,76,75,72,500,367,73.4,B
72,70,70,73,77,500,362,72.39999999999999,B
73,72,75,76,77,500,373,74.6,B
77,73,72,72,72,500,366,73.2,B
73,73,75,76,71,500,368,73.6,B
72,72,76,78,70,500,368,73.6,B
73,76,77,75,74,500,375,75.0,B
76,75,71,76,73,500,371,74.2,B
70,74,75,71,75,500,365,73.0,B
72,76,73,77,75,500,373,74.6,B
78,74,71,72,71,500,366,73.2,B
70,76,77,72,77,500,372,74.4,B
76,74,72,76,78,500,376,75.2,B
76,73,78,74,76,500,377,75.4,B
78,72,74,73,78,500,375,75.0,B
75,75,71,75,77,500,373,74.6,B
75,73,76,71,74,500,369,73.8,B
77,71,71,70,74,500,363,72.6,B
71,76,76,75,76,500,374,74.8,B
72,73,71,74,76,500,366,73.2,B
77,75,73,73,76,500,374,74.8,B
72,78,75,74,77,500,376,75.2,B
71,77,73,72,72,500,365,73.0,B
77,71,72,76,78,500,374,74.8,B
71,70,74,77,71,500,363,72.6,B
74,75,71,74,74,500,368,73.6,B
78,70,73,76,70,500,367,73.4,B
77,75,70,71,78,500,371,74.2,B
77,76,74,76,76,500,379,75.8,B
72,70,78,73,71,500,364,72.8,B
75,74,71,78,73,500,371,74.2,B
71,73,78,72,72,500,366,73.2,B
71,76,74,75,75,500,371,74.2,B
77,78,72,77,77,500,381,76.2,B
76,71,73,72,70,500,362,72.39999999999999,B
73,70,72,70,71,500,356,71.2,B
71,70,75,77,71,500,364,72.8,B
77,75,76,70,74,500,372,74.4,B
70,72,78,71,71,500,362,72.39999999999999,B
72,75,70,70,73,500,360,72.0,B
70,72,78,70,72,500,362,72.39999999999999,B
72,70,71,77,74,500,364,72.8,B
70,75,77,74,74,500,370,74.0,B
72,73,73,75,73,500,366,73.2,B
75,78,73,74,77,500,377,75.4,B
72,78,71,70,75,500,366,73.2,B
72,71,75,71,77,500,366,73.2,B
74,77,76,70,76,500,373,74.6,B
72,74,71,77,78,500,372,74.4,B
77,73,71,74,72,500,367,73.4,B
72,76,78,76,75,500,377,75.4,B
75,71,76,72,75,500,369,73.8,B
73,73,77,77,76,500,376,75.2,B
77,70,74,70,71,500,362,72.39999999999999,B
75,70,75,76,74,500,370,74.0,B
72,70,77,70,77,500,366,73.2,B
76,72,73,70,73,500,364,72.8,B
78,71,71,76,78,500,374,74.8,B
77,71,72,76,75,500,371,74.2,B
70,75,71,72,75,500,363,72.6,B
76,78,70,73,76,500,373,74.6,B
74,72,73,76,77,500,372,74.4,B
70,76,73,73,71,500,363,72.6,B
73,76,75,75,72,500,371,74.2,B
77,72,78,73,78,500,378,75.6,B
78,76,72,71,73,500,370,74.0,B
76,75,78,70,75,500,374,74.8,B
78,74,71,74,75,500,372,74.4,B
77,77,70,77,71,500,372,74.4,B
78,72,77,73,74,500,374,74.8,B
74,70,78,71,70,500,363,72.6,B
78,71,72,72,72,500,365,73.0,B
76,75,70,71,76,500,368,73.6,B
77,78,72,77,74,500,378,75.6,B
73,74,71,72,72,500,362,72.39999999999999,B
75,74,76,72,74,500,371,74.2,B
76,77,72,70,70,500,365,73.0,B
70,72,74,73,70,500,359,71.8,B
74,78,75,73,74,500,374,74.8,B
73,71,75,71,73,500,363,72.6,B
75,70,73,72,71,500,361,72.2,B
75,74,72,71,74,500,366,73.2,B
74,75,73,76,75,500,373,74.6,B
75,70,76,78,73,500,372,74.4,B
71,70,71,77,76,500,365,73.0,B
77,76,76,73,77,500,379,75.8,B
70,73,74,78,74,500,369,73.8,B
75,78,72,73,73,500,371,74.2,B
78,77,72,78,78,500,383,76.6,B
78,75,73,70,75,500,371,74.2,B
77,72,75,72,72,500,368,73.6,B
74,75,72,77,72,500,370,74.0,B
71,71,71,71,74,500,358,71.6,B
78,72,72,75,72,500,369,73.8,B
71,78,76,70,77,500,372,74.4,B
74,77,74,72,77,500,374,74.8,B
72,73,74,77,76,500,372,74.4,B
78,75,72,73,75,500,373,74.6,B
78,74,78,77,74,500,381,76.2,B
71,76,77,70,72,500,366,73.2,B
70,78,76,76,78,500,378,75.6,B
71,70,75,72,76,500,364,72.8,B
72,78,71,73,72,500,366,73.2,B
77,77,70,74,75,500,373,74.6,B
76,75,74,78,71,500,374,74.8,B
70,73,75,70,77,500,365,73.0,B
76,77,70,72,77,500,372,74.4,B
74,73,75,77,78,500,377,75.4,B
78,70,78,77,76,500,379,75.8,B
75,71,73,74,76,500,369,73.8,B
72,73,70,75,71,500,361,72.2,B
78,72,71,70,75,500,366,73.2,B
76,70,76,71,77,500,370,74.0,B
73,78,71,74,72,500,368,73.6,B
73,71,76,75,74,500,369,73.8,B
73,77,72,72,74,500,368,73.6,B
78,75,70,78,77,500,378,75.6,B
75,71,75,73,78,500,372,74.4,B
77,74,71,71,72,500,365,73.0,B
72,74,77,70,74,500,367,73.4,B
73,76,74,78,78,500,379,75.8,B
76,71,70,72,70,500,359,71.8,B
78,73,74,74,77,500,376,75.2,B
70,72,70,76,71,500,359,71.8,B
70,77,74,78,77,500,376,75.2,B
78,76,73,70,74,500,371,74.2,B
78,72,77,76,71,500,374,74.8,B
73,72,77,76,71,500,369,73.8,B
76,77,76,72,73,500,374,74.8,B
78,70,77,75,76,500,376,75.2,B
75,71,70,74,78,500,368,73.6,B
78,76,77,76,78,500,385,77.0,B
77,72,78,70,72,500,369,73.8,B
76,71,73,76,70,500,366,73.2,B
71,78,71,71,75,500,366,73.2,B
75,77,72,72,73,500,369,73.8,B
76,70,72,76,73,500,367,73.4,B
74,78,76,71,78,500,377,75.4,B
77,77,70,70,74,500,368,73.6,B
78,72,74,74,75,500,373,74.6,B
74,78,73,71,77,500,373,74.6,B
71,72,71,72,77,500,363,72.6,B
77,78,76,71,77,500,379,75.8,B
75,76,74,71,73,500,369,73.8,B
74,77,72,74,74,500,371,74.2,B
71,71,72,76,73,500,363,72.6,B
73,70,74,77,73,500,367,73.4,B
70,75,77,70,76,500,368,73.6,B
78,75,70,70,72,500,365,73.0,B
70,78,74,78,70,500,370,74.0,B
76,74,70,75,77,500,372,74.4,B
72,70,75,73,78,500,368,73.6,B
74,70,77,73,70,500,364,72.8,B
77,70,75,78,76,500,376,75.2,B
73,72,77,71,77,500,370,74.0,B
76,78,70,76,75,500,375,75.0,B
76,70,71,73,76,500,366,73.2,B
75,76,75,76,72,500,374,74.8,B
74,71,73,75,71,500,364,72.8,B
71,76,73,76,70,500,366,73.2,B
70,70,78,71,76,500,365,73.0,B
71,76,74,78,77,500,376,75.2,B
75,70,71,77,73,500,366,73.2,B
74,73,76,74,78,500,375,75.0,B
78,73,72,74,70,500,367,73.4,B
70,71,77,75,78,500,371,74.2,B
78,75,78,74,78,500,383,76.6,B
72,70,72,77,70,500,361,72.2,B
77,76,71,71,71,500,366,73.2,B
76,71,77,74,76,500,374,74.8,B
76,76,71,70,70,500,363,72.6,B
78,72,76,75,71,500,372,74.4,B
76,70,73,78,71,500,368,73.6,B
72,76,70,75,72,500,365,73.0,B
78,75,71,77,77,500,378,75.6,B
73,70,78,70,75,500,366,73.2,B
76,74,72,76,71,500,369,73.8,B
73,72,75,75,76,500,371,74.2,B
74,71,73,70,73,500,361,72.2,B
72,75,76,73,73,500,369,73.8,B
76,77,74,70,75,500,372,74.4,B
76,75,75,73,70,500,369,73.8,B
73,76,78,70,78,500,375,75.0,B
78,70,76,71,72,500,367,73.4,B
77,71,72,78,70,500,368,73.6,B
77,76,78,72,76,500,379,75.8,B
73,76,70,72,70,500,361,72.2,B
78,77,75,73,77,500,380,76.0,B
70,75,78,74,78,500,375,75.0,B
76,76,75,73,72,500,372,74.4,B
73,77,75,72,74,500,371,74.2,B
70,70,70,75,74,500,359,71.8,B
76,70,78,72,74,500,370,74.0,B
71,78,72,78,73,500,372,74.4,B
75,76,78,71,73,500,373,74.6,B
78,72,73,77,77,500,377,75.4,B
75,78,72,71,78,500,374,74.8,B
77,74,71,75,77,500,374,74.8,B
71,73,70,74,72,500,360,72.0,B
72,70,72,72,77,500,363,72.6,B
74,70,72,75,78,500,369,73.8,B
73,77,78,70,76,500,374,74.8,B
73,73,75,71,75,500,367,73.4,B
70,75,75,74,70,500,364,72.8,B
72,74,72,72,74,500,364,72.8,B
78,75,70,73,76,500,372,74.4,B
71,75,77,78,71,500,372,74.4,B
75,73,71,73,74,500,366,73.2,B
71,70,75,76,75,500,367,73.4,B
72,72,77,71,78,500,370,74.0,B
72,75,73,71,72,500,363,72.6,B
73,77,73,73,77,500,373,74.6,B
78,76,71,77,76,500,378,75.6,B
73,76,77,70,74,500,370,74.0,B
72,76,76,77,73,500,374,74.8,B
76,72,70,77,75,500,370,74.0,B
77,73,77,74,74,500,375,75.0,B
74,78,74,70,71,500,367,73.4,B
72,71,77,71,77,500,368,73.6,B
73,73,74,74,74,500,368,73.6,B
74,78,75,72,73,500,372,74.4,B
71,78,77,71,71,500,368,73.6,B
75,70,74,74,72,500,365,73.0,B
78,78,78,78,77,500,389,77.8,B
71,72,74,78,75,500,370,74.0,B
70,74,74,75,76,500,369,73.8,B
75,74,72,78,74,500,373,74.6,B
76,72,76,70,70,500,364,72.8,B
71,72,70,70,73,500,356,71.2,B
76,74,70,71,73,500,364,72.8,B
76,72,72,75,73,500,368,73.6,B
73,75,71,70,70,500,359,71.8,B
75,70,71,77,78,500,371,74.2,B
77,70,72,74,77,500,370,74.0,B
78,77,75,77,75,500,382,76.4,B
76,71,75,76,76,500,374,74.8,B
72,76,78,76,74,500,376,75.2,B
73,74,74,74,70,500,365,73.0,B
72,77,75,70,76,500,370,74.0,B
75,76,78,70,76,500,375,75.0,B
70,70,70,72,73,500,355,71.0,B
74,74,73,70,77,500,368,73.6,B
77,74,75,75,71,500,372,74.4,B
74,77,73,73,78,500,375,75.0,B
76,78,78,74,77,500,383,76.6,B
75,74,70,71,75,500,365,73.0,B
74,74,76,70,75,500,369,73.8,B
73,77,75,77,76,500,378,75.6,B
78,72,70,73,70,500,363,72.6,B
70,75,78,77,78,500,378,75.6,B
78,76,76,74,77,500,381,76.2,B
70,78,75,76,76,500,375,75.0,B
73,71,72,78,77,500,371,74.2,B
77,76,71,73,73,500,370,74.0,B
70,70,75,77,77,500,369,73.8,B
72,74,74,78,78,500,376,75.2,B
74,75,75,70,72,500,366,73.2,B
72,73,78,77,77,500,377,75.4,B
71,74,70,71,74,500,360,72.0,B
71,72,71,73,78,500,365,73.0,B
72,76,70,76,71,500,365,73.0,B
70,70,74,76,71,500,361,72.2,B
71,73,74,72,72,500,362,72.39999999999999,B
76,78,73,72,73,500,372,74.4,B
75,74,74,71,76,500,370,74.0,B
70,74,73,78,73,500,368,73.6,B
77,70,70,72,78,500,367,73.4,B
73,74,78,73,76,500,374,74.8,B
78,77,78,73,70,500,376,75.2,B
74,72,75,74,74,500,369,73.8,B
77,76,70,77,70,500,370,74.0,B
76,73,76,70,71,500,366,73.2,B
77,75,78,78,77,500,385,77.0,B
73,71,76,73,71,500,364,72.8,B
70,74,78,76,74,500,372,74.4,B
70,75,74,75,72,500,366,73.2,B
70,75,75,77,75,500,372,74.4,B
77,75,76,75,71,500,374,74.8,B
70,72,74,72,76,500,364,72.8,B
73,75,70,70,73,500,361,72.2,B
70,73,75,78,75,500,371,74.2,B
74,76,73,77,78,500,378,75.6,B
77,77,78,75,70,500,377,75.4,B
71,76,72,70,76,500,365,73.0,B
73,72,75,71,73,500,364,72.8,B
71,78,71,73,73,500,366,73.2,B
75,78,72,70,77,500,372,74.4,B
73,78,70,77,76,500,374,74.8,B
77,76,74,74,74,500,375,75.0,B
74,73,78,71,73,500,369,73.8,B
72,71,72,76,77,500,368,73.6,B
75,71,71,73,76,500,366,73.2,B
76,70,76,73,74,500,369,73.8,B
72,73,74,70,72,500,361,72.2,B
70,78,76,70,78,500,372,74.4,B
71,74,70,72,73,500,360,72.0,B
71,72,70,72,77,500,362,72.39999999999999,B
74,70,70,71,71,500,356,71.2,B
73,77,77,71,71,500,369,73.8,B
73,73,75,77,73,500,371,74.2,B
73,71,74,75,72,500,365,73.0,B
74,72,78,71,70,500,365,73.0,B
73,70,70,77,70,500,360,72.0,B
71,74,73,71,73,500,362,72.39999999999999,B
71,78,75,78,73,500,375,75.0,B
72,73,75,70,74,500,364,72.8,B
70,70,73,70,77,500,360,72.0,B
72,78,75,78,71,500,374,74.8,B
72,70,76,78,72,500,368,73.6,B
74,75,70,76,72,500,367,73.4,B
73,78,70,77,78,500,376,75.2,B
78,78,72,75,77,500,380,76.0,B
74,77,74,75,72,500,372,74.4,B
76,77,74,70,71,500,368,73.6,B
74,73,73,74,77,500,371,74.2,B
78,74,72,77,72,500,373,74.6,B
70,77,71,77,77,500,372,74.4,B
71,77,75,74,70,500,367,73.4,B
71,77,73,76,72,500,369,73.8,B
73,70,78,73,74,500,368,73.6,B
72,72,74,70,78,500,366,73.2,B
75,73,71,72,71,500,362,72.39999999999999,B
78,72,76,74,70,500,370,74.0,B
78,73,73,74,77,500,375,75.0,B
75,74,78,71,78,500,376,75.2,B
72,71,72,75,72,500,362,72.39999999999999,B
77,75,77,77,71,500,377,75.4,B
76,74,70,78,77,500,375,75.0,B
73,78,72,72,72,500,367,73.4,B
72,76,70,71,78,500,367,73.4,B
76,72,77,76,78,500,379,75.8,B
73,74,75,72,77,500,371,74.2,B
72,78,77,75,77,500,379,75.8,B
74,76,70,74,75,500,369,73.8,B
71,71,70,70,78,500,360,72.0,B
72,78,76,74,74,500,374,74.8,B
75,74,71,74,71,500,365,73.0,B
76,72,72,73,73,500,366,73.2,B
71,72,77,70,76,500,366,73.2,B
78,74,75,74,74,500,375,75.0,B
77,78,74,71,78,500,378,75.6,B
78,71,72,73,74,500,368,73.6,B
78,78,74,70,75,500,375,75.0,B
76,74,78,71,72,500,371,74.2,B
70,71,71,78,74,500,364,72.8,B
74,72,78,72,77,500,373,74.6,B
77,76,77,77,72,500,379,75.8,B
75,78,72,70,73,500,368,73.6,B
73,77,73,75,78,500,376,75.2,B
74,71,78,73,70,500,366,73.2,B
76,70,74,71,78,500,369,73.8,B
78,76,72,73,75,500,374,74.8,B
71,71,75,75,71,500,363,72.6,B
77,75,78,73,75,500,378,75.6,B
73,73,77,73,72,500,368,73.6,B
72,78,73,70,74,500,367,73.4,B
75,75,76,76,74,500,376,75.2,B
71,76,75,77,70,500,369,73.8,B
72,76,73,73,77,500,371,74.2,B
76,75,75,74,70,500,370,74.0,B
77,73,75,74,77,500,376,75.2,B
72,78,75,72,78,500,375,75.0,B
71,75,75,72,75,500,368,73.6,B
73,71,77,75,76,500,372,74.4,B
76,77,75,70,74,500,372,74.4,B
70,78,76,71,74,500,369,73.8,B
77,78,76,70,75,500,376,75.2,B
76,77,76,70,70,500,369,73.8,B
71,71,76,77,70,500,365,73.0,B
78,77,78,74,73,500,380,76.0,B
72,78,73,76,71,500,370,74.0,B
77,72,78,73,74,500,374,74.8,B
73,71,75,75,71,500,365,73.0,B
75,78,76,73,70,500,372,74.4,B
74,71,73,75,76,500,369,73.8,B
76,70,74,77,75,500,372,74.4,B
